genome1,genome2,chr1,chr2,blkID,startBp1,endBp1,startOrd1,endOrd1,firstGene1,lastGene1,nHits1,minBp2,maxBp2,minOrd2,maxOrd2,minGene2,maxGene2,nHits2,orient,startBp2,endBp2,startOrd2,endOrd2,firstGene2,lastGene2
C_amplexicaulis,C_amplexicaulis,Caul_scaffold120,Caul_scaffold76,C_amplexicaulis_vs_C_amplexicaulis: 139,15074,276910,28268,28319,0_17309,0_17360,41,5022710,5340448,18155,18223,0_40700,0_40768,41,+,5022710,5340448,18155,18223,0_40700,0_40768
C_amplexicaulis,C_amplexicaulis,Caul_scaffold120,Caul_scaffold76,C_amplexicaulis_vs_C_amplexicaulis: 223,15074,276910,28268,28319,0_17309,0_17360,41,5022710,5340448,18155,18223,0_40700,0_40768,41,+,5022710,5340448,18155,18223,0_40700,0_40768
C_amplexicaulis,C_amplexicaulis,Caul_scaffold13,Caul_scaffold101,C_amplexicaulis_vs_C_amplexicaulis: 200,119189,719391,4769,4852,0_18478,0_18561,58,2210,512768,24801,24867,0_730,0_796,58,+,2210,512768,24801,24867,0_730,0_796
C_amplexicaulis,C_amplexicaulis,Caul_scaffold13,Caul_scaffold101,C_amplexicaulis_vs_C_amplexicaulis: 34,119189,719391,4769,4852,0_18478,0_18561,58,2210,512768,24801,24867,0_730,0_796,58,+,2210,512768,24801,24867,0_730,0_796
C_amplexicaulis,C_amplexicaulis,Caul_scaffold13,Caul_scaffold105,C_amplexicaulis_vs_C_amplexicaulis: 211,1203833,1322149,4918,4944,0_18627,0_18653,16,1215328,1313911,26312,26334,0_14954,0_14976,16,+,1215328,1313911,26312,26334,0_14954,0_14976
C_amplexicaulis,C_amplexicaulis,Caul_scaffold13,Caul_scaffold105,C_amplexicaulis_vs_C_amplexicaulis: 37,1203833,1322149,4918,4944,0_18627,0_18653,16,1215328,1313911,26312,26334,0_14954,0_14976,16,+,1215328,1313911,26312,26334,0_14954,0_14976
C_amplexicaulis,C_amplexicaulis,Caul_scaffold13,Caul_scaffold26,C_amplexicaulis_vs_C_amplexicaulis: 35,732641,1121076,4853,4902,0_18562,0_18611,21,1000558,1564963,8099,8154,0_25961,0_26016,21,+,1000558,1564963,8099,8154,0_25961,0_26016
C_amplexicaulis,C_amplexicaulis,Caul_scaffold13,Caul_scaffold26,C_amplexicaulis_vs_C_amplexicaulis: 57,732641,1121076,4853,4902,0_18562,0_18611,21,1000558,1564963,8099,8154,0_25961,0_26016,21,+,1000558,1564963,8099,8154,0_25961,0_26016
C_amplexicaulis,C_amplexicaulis,Caul_scaffold13,Caul_scaffold95,C_amplexicaulis_vs_C_amplexicaulis: 171,1146792,1195837,4904,4917,0_18613,0_18626,13,427446,476046,22194,22207,0_45085,0_45098,13,+,427446,476046,22194,22207,0_45085,0_45098
C_amplexicaulis,C_amplexicaulis,Caul_scaffold13,Caul_scaffold95,C_amplexicaulis_vs_C_amplexicaulis: 36,1146792,1195837,4904,4917,0_18613,0_18626,13,427446,476046,22194,22207,0_45085,0_45098,13,+,427446,476046,22194,22207,0_45085,0_45098
C_amplexicaulis,C_amplexicaulis,Caul_scaffold14,Caul_scaffold58,C_amplexicaulis_vs_C_amplexicaulis: 104,131540,1516691,5088,5161,0_18863,0_18936,17,668149,1225680,14572,14610,0_35738,0_35776,17,+,668149,1225680,14572,14610,0_35738,0_35776
C_amplexicaulis,C_amplexicaulis,Caul_scaffold14,Caul_scaffold58,C_amplexicaulis_vs_C_amplexicaulis: 39,131540,1516691,5088,5161,0_18863,0_18936,17,668149,1225680,14572,14610,0_35738,0_35776,17,+,668149,1225680,14572,14610,0_35738,0_35776
C_amplexicaulis,C_amplexicaulis,Caul_scaffold17,Caul_scaffold39,C_amplexicaulis_vs_C_amplexicaulis: 44,238077,1132357,5699,5740,0_19615,0_19656,7,88519,930088,11109,11158,0_31463,0_31512,7,+,88519,930088,11109,11158,0_31463,0_31512
C_amplexicaulis,C_amplexicaulis,Caul_scaffold17,Caul_scaffold39,C_amplexicaulis_vs_C_amplexicaulis: 77,238077,1169042,5699,5743,0_19615,0_19659,7,88519,675028,11109,11140,0_31463,0_31494,7,+,88519,675028,11109,11140,0_31463,0_31494
C_amplexicaulis,C_amplexicaulis,Caul_scaffold18,Caul_scaffold1031,C_amplexicaulis_vs_C_amplexicaulis: 263,972,1556227,5789,6161,0_19719,0_20091,273,2596365,4120840,35842,36209,0_2816,0_3183,273,+,2596365,4120840,35842,36209,0_2816,0_3183
C_amplexicaulis,C_amplexicaulis,Caul_scaffold18,Caul_scaffold1031,C_amplexicaulis_vs_C_amplexicaulis: 45,972,1556227,5789,6161,0_19719,0_20091,272,2596365,4120840,35842,36209,0_2816,0_3183,272,+,2596365,4120840,35842,36209,0_2816,0_3183
C_amplexicaulis,C_amplexicaulis,Caul_scaffold188,Caul_scaffold40,C_amplexicaulis_vs_C_amplexicaulis: 234,2349166,3031136,30207,30374,0_20656,0_20823,127,19105,714845,11162,11337,0_31853,0_32028,127,+,19105,714845,11162,11337,0_31853,0_32028
C_amplexicaulis,C_amplexicaulis,Caul_scaffold188,Caul_scaffold40,C_amplexicaulis_vs_C_amplexicaulis: 78,2349166,3031136,30207,30374,0_20656,0_20823,127,19105,714845,11162,11337,0_31853,0_32028,127,+,19105,714845,11162,11337,0_31853,0_32028
C_amplexicaulis,C_amplexicaulis,Caul_scaffold188,Caul_scaffold46,C_amplexicaulis_vs_C_amplexicaulis: 235,3033181,3241574,30375,30435,0_20824,0_20884,43,606252,813557,12114,12170,0_32869,0_32925,43,+,606252,813557,12114,12170,0_32869,0_32925
C_amplexicaulis,C_amplexicaulis,Caul_scaffold188,Caul_scaffold46,C_amplexicaulis_vs_C_amplexicaulis: 85,3033181,3241574,30375,30435,0_20824,0_20884,43,606252,813557,12114,12170,0_32869,0_32925,43,+,606252,813557,12114,12170,0_32869,0_32925
C_amplexicaulis,C_amplexicaulis,Caul_scaffold188,Caul_scaffold52,C_amplexicaulis_vs_C_amplexicaulis: 230,101917,542271,29695,29800,0_20144,0_20249,87,262397,728107,13201,13319,0_34363,0_34481,87,+,262397,728107,13201,13319,0_34363,0_34481
C_amplexicaulis,C_amplexicaulis,Caul_scaffold188,Caul_scaffold52,C_amplexicaulis_vs_C_amplexicaulis: 95,101917,542271,29695,29800,0_20144,0_20249,87,262397,728107,13201,13319,0_34363,0_34481,87,+,262397,728107,13201,13319,0_34363,0_34481
C_amplexicaulis,C_amplexicaulis,Caul_scaffold188,Caul_scaffold71,C_amplexicaulis_vs_C_amplexicaulis: 130,544601,1080066,29801,29920,0_20250,0_20369,92,747388,1318772,16831,16963,0_39373,0_39505,92,+,747388,1318772,16831,16963,0_39373,0_39505
C_amplexicaulis,C_amplexicaulis,Caul_scaffold188,Caul_scaffold71,C_amplexicaulis_vs_C_amplexicaulis: 231,544601,1080066,29801,29920,0_20250,0_20369,92,747388,1318772,16831,16963,0_39373,0_39505,92,+,747388,1318772,16831,16963,0_39373,0_39505
C_amplexicaulis,C_amplexicaulis,Caul_scaffold190,Caul_scaffold1033,C_amplexicaulis_vs_C_amplexicaulis: 240,575030,725179,30958,30991,0_21546,0_21579,29,2844,164230,36210,36245,0_3184,0_3219,29,+,2844,164230,36210,36245,0_3184,0_3219
C_amplexicaulis,C_amplexicaulis,Caul_scaffold190,Caul_scaffold1033,C_amplexicaulis_vs_C_amplexicaulis: 264,575030,725179,30958,30991,0_21546,0_21579,29,2844,164230,36210,36245,0_3184,0_3219,29,+,2844,164230,36210,36245,0_3184,0_3219
C_amplexicaulis,C_amplexicaulis,Caul_scaffold190,Caul_scaffold3,C_amplexicaulis_vs_C_amplexicaulis: 244,1637380,5080318,31200,31968,0_21788,0_22556,524,9760,3395831,738,1469,0_27299,0_28030,524,+,9760,3395831,738,1469,0_27299,0_28030
C_amplexicaulis,C_amplexicaulis,Caul_scaffold190,Caul_scaffold3,C_amplexicaulis_vs_C_amplexicaulis: 7,1637380,5080318,31200,31968,0_21788,0_22556,521,9760,3395831,738,1469,0_27299,0_28030,521,+,9760,3395831,738,1469,0_27299,0_28030
C_amplexicaulis,C_amplexicaulis,Caul_scaffold190,Caul_scaffold46,C_amplexicaulis_vs_C_amplexicaulis: 239,9369,562309,30837,30954,0_21425,0_21542,88,1921115,2470213,12438,12555,0_33193,0_33310,88,+,1921115,2470213,12438,12555,0_33193,0_33310
C_amplexicaulis,C_amplexicaulis,Caul_scaffold190,Caul_scaffold46,C_amplexicaulis_vs_C_amplexicaulis: 87,9369,562309,30837,30954,0_21425,0_21542,87,1921115,2470213,12438,12555,0_33193,0_33310,87,+,1921115,2470213,12438,12555,0_33193,0_33310
C_amplexicaulis,C_amplexicaulis,Caul_scaffold190,Caul_scaffold64,C_amplexicaulis_vs_C_amplexicaulis: 122,874069,996610,31023,31047,0_21611,0_21635,16,5535368,5632912,16043,16068,0_38022,0_38047,16,+,5535368,5632912,16043,16068,0_38022,0_38047
C_amplexicaulis,C_amplexicaulis,Caul_scaffold190,Caul_scaffold64,C_amplexicaulis_vs_C_amplexicaulis: 242,874069,996610,31023,31047,0_21611,0_21635,16,5535368,5632912,16043,16068,0_38022,0_38047,16,+,5535368,5632912,16043,16068,0_38022,0_38047
C_amplexicaulis,C_amplexicaulis,Caul_scaffold190,Caul_scaffold94,C_amplexicaulis_vs_C_amplexicaulis: 168,1118559,1627032,31073,31199,0_21661,0_21787,87,4673754,5173059,21977,22104,0_44868,0_44995,87,+,4673754,5173059,21977,22104,0_44868,0_44995
C_amplexicaulis,C_amplexicaulis,Caul_scaffold190,Caul_scaffold94,C_amplexicaulis_vs_C_amplexicaulis: 243,1118559,1627032,31073,31199,0_21661,0_21787,87,4673754,5173059,21977,22104,0_44868,0_44995,87,+,4673754,5173059,21977,22104,0_44868,0_44995
C_amplexicaulis,C_amplexicaulis,Caul_scaffold2,Caul_scaffold64,C_amplexicaulis_vs_C_amplexicaulis: 119,2586803,2871278,691,735,0_23142,0_23186,32,3563732,3853086,15693,15735,0_37672,0_37714,32,+,3563732,3853086,15693,15735,0_37672,0_37714
C_amplexicaulis,C_amplexicaulis,Caul_scaffold2,Caul_scaffold64,C_amplexicaulis_vs_C_amplexicaulis: 6,2586803,2871278,691,735,0_23142,0_23186,32,3563732,3853086,15693,15735,0_37672,0_37714,32,+,3563732,3853086,15693,15735,0_37672,0_37714
C_amplexicaulis,C_amplexicaulis,Caul_scaffold20,Caul_scaffold11,C_amplexicaulis_vs_C_amplexicaulis: 32,138843,1265541,6310,6370,0_23196,0_23256,9,1309289,2195978,4487,4548,0_16821,0_16882,9,+,1309289,2195978,4487,4548,0_16821,0_16882
C_amplexicaulis,C_amplexicaulis,Caul_scaffold20,Caul_scaffold11,C_amplexicaulis_vs_C_amplexicaulis: 46,138843,1265541,6310,6370,0_23196,0_23256,9,1309289,2195978,4487,4548,0_16821,0_16882,9,+,1309289,2195978,4487,4548,0_16821,0_16882
C_amplexicaulis,C_amplexicaulis,Caul_scaffold214,Caul_scaffold303,C_amplexicaulis_vs_C_amplexicaulis: 247,1324657,3320208,32610,33120,0_23760,0_24270,369,1133,2117818,33400,33941,0_28164,0_28705,369,+,1133,2117818,33400,33941,0_28164,0_28705
C_amplexicaulis,C_amplexicaulis,Caul_scaffold214,Caul_scaffold303,C_amplexicaulis_vs_C_amplexicaulis: 251,1324657,3320208,32610,33120,0_23760,0_24270,369,1133,2117818,33400,33941,0_28164,0_28705,369,+,1133,2117818,33400,33941,0_28164,0_28705
C_amplexicaulis,C_amplexicaulis,Caul_scaffold22,Caul_scaffold61,C_amplexicaulis_vs_C_amplexicaulis: 112,1321731,1416607,6701,6714,0_24511,0_24524,9,829,150508,15027,15054,0_37003,0_37030,9,+,829,150508,15027,15054,0_37003,0_37030
C_amplexicaulis,C_amplexicaulis,Caul_scaffold22,Caul_scaffold61,C_amplexicaulis_vs_C_amplexicaulis: 48,1321731,1416607,6701,6714,0_24511,0_24524,9,829,150508,15027,15054,0_37003,0_37030,9,+,829,150508,15027,15054,0_37003,0_37030
C_amplexicaulis,C_amplexicaulis,Caul_scaffold22,Caul_scaffold97,C_amplexicaulis_vs_C_amplexicaulis: 191,20334,1307208,6491,6698,0_24301,0_24508,127,4168462,5387660,24016,24238,0_46907,0_47129,127,+,4168462,5387660,24016,24238,0_46907,0_47129
C_amplexicaulis,C_amplexicaulis,Caul_scaffold22,Caul_scaffold97,C_amplexicaulis_vs_C_amplexicaulis: 47,21218,1307208,6492,6698,0_24302,0_24508,128,4164321,5387660,24015,24238,0_46906,0_47129,128,+,4164321,5387660,24015,24238,0_46906,0_47129
C_amplexicaulis,C_amplexicaulis,Caul_scaffold23,Caul_scaffold65,C_amplexicaulis_vs_C_amplexicaulis: 123,1486733,2515010,7085,7353,0_24911,0_25179,192,13970,1016657,16069,16315,0_38048,0_38294,192,+,13970,1016657,16069,16315,0_38048,0_38294
C_amplexicaulis,C_amplexicaulis,Caul_scaffold23,Caul_scaffold65,C_amplexicaulis_vs_C_amplexicaulis: 52,1486733,2515010,7085,7353,0_24911,0_25179,192,13970,1016657,16069,16315,0_38048,0_38294,192,+,13970,1016657,16069,16315,0_38048,0_38294
C_amplexicaulis,C_amplexicaulis,Caul_scaffold23,Caul_scaffold78,C_amplexicaulis_vs_C_amplexicaulis: 150,5073,232147,6717,6773,0_24543,0_24599,48,4251987,4491834,19848,19908,0_42393,0_42453,48,+,4251987,4491834,19848,19908,0_42393,0_42453
C_amplexicaulis,C_amplexicaulis,Caul_scaffold23,Caul_scaffold78,C_amplexicaulis_vs_C_amplexicaulis: 49,5073,232147,6717,6773,0_24543,0_24599,48,4251987,4491834,19848,19908,0_42393,0_42453,48,+,4251987,4491834,19848,19908,0_42393,0_42453
C_amplexicaulis,C_amplexicaulis,Caul_scaffold24,Caul_scaffold52,C_amplexicaulis_vs_C_amplexicaulis: 55,1964742,2073899,7839,7865,0_25678,0_25704,17,1776,109574,13135,13165,0_34297,0_34327,17,+,1776,109574,13135,13165,0_34297,0_34327
C_amplexicaulis,C_amplexicaulis,Caul_scaffold24,Caul_scaffold52,C_amplexicaulis_vs_C_amplexicaulis: 93,1962808,2073899,7837,7865,0_25676,0_25704,17,2468,109574,13136,13165,0_34298,0_34327,17,+,2468,109574,13136,13165,0_34298,0_34327
C_amplexicaulis,C_amplexicaulis,Caul_scaffold24,Caul_scaffold56,C_amplexicaulis_vs_C_amplexicaulis: 103,1157587,1915256,7628,7822,0_25467,0_25661,151,622600,1423654,14282,14481,0_35447,0_35646,151,+,622600,1423654,14282,14481,0_35447,0_35646
C_amplexicaulis,C_amplexicaulis,Caul_scaffold24,Caul_scaffold56,C_amplexicaulis_vs_C_amplexicaulis: 54,1157587,1915256,7628,7822,0_25467,0_25661,151,622600,1423654,14282,14481,0_35447,0_35646,151,+,622600,1423654,14282,14481,0_35447,0_35646
C_amplexicaulis,C_amplexicaulis,Caul_scaffold26,Caul_scaffold1039,C_amplexicaulis_vs_C_amplexicaulis: 306,13603,974025,7931,8095,0_25793,0_25957,99,7351059,8216931,43956,44106,0_10930,0_11080,99,+,7351059,8216931,43956,44106,0_10930,0_11080
C_amplexicaulis,C_amplexicaulis,Caul_scaffold26,Caul_scaffold1039,C_amplexicaulis_vs_C_amplexicaulis: 56,13603,974025,7931,8095,0_25793,0_25957,99,7351059,8216931,43956,44106,0_10930,0_11080,99,+,7351059,8216931,43956,44106,0_10930,0_11080
C_amplexicaulis,C_amplexicaulis,Caul_scaffold26,Caul_scaffold13,C_amplexicaulis_vs_C_amplexicaulis: 35,1000558,1564963,8099,8154,0_25961,0_26016,21,732641,1121076,4853,4902,0_18562,0_18611,21,+,732641,1121076,4853,4902,0_18562,0_18611
C_amplexicaulis,C_amplexicaulis,Caul_scaffold26,Caul_scaffold13,C_amplexicaulis_vs_C_amplexicaulis: 57,1000558,1564963,8099,8154,0_25961,0_26016,21,732641,1121076,4853,4902,0_18562,0_18611,21,+,732641,1121076,4853,4902,0_18562,0_18611
C_amplexicaulis,C_amplexicaulis,Caul_scaffold26,Caul_scaffold5,C_amplexicaulis_vs_C_amplexicaulis: 14,1877768,2731011,8173,8332,0_26035,0_26194,110,1490024,2436548,2087,2271,0_33684,0_33868,110,+,1490024,2436548,2087,2271,0_33684,0_33868
C_amplexicaulis,C_amplexicaulis,Caul_scaffold26,Caul_scaffold5,C_amplexicaulis_vs_C_amplexicaulis: 58,1877768,2731011,8173,8332,0_26035,0_26194,109,1490024,2436548,2087,2271,0_33684,0_33868,109,+,1490024,2436548,2087,2271,0_33684,0_33868
C_amplexicaulis,C_amplexicaulis,Caul_scaffold26,Caul_scaffold78,C_amplexicaulis_vs_C_amplexicaulis: 144,2752471,3477810,8340,8478,0_26202,0_26340,99,3572,741435,18862,19013,0_41407,0_41558,99,+,3572,741435,18862,19013,0_41407,0_41558
C_amplexicaulis,C_amplexicaulis,Caul_scaffold26,Caul_scaffold78,C_amplexicaulis_vs_C_amplexicaulis: 59,2752471,3477810,8340,8478,0_26202,0_26340,99,3572,741435,18862,19013,0_41407,0_41558,99,+,3572,741435,18862,19013,0_41407,0_41558
C_amplexicaulis,C_amplexicaulis,Caul_scaffold26,Caul_scaffold93,C_amplexicaulis_vs_C_amplexicaulis: 162,3482965,3646294,8479,8506,0_26341,0_26368,22,855073,995909,20903,20931,0_43794,0_43822,22,+,855073,995909,20903,20931,0_43794,0_43822
C_amplexicaulis,C_amplexicaulis,Caul_scaffold26,Caul_scaffold93,C_amplexicaulis_vs_C_amplexicaulis: 60,3482965,3646294,8479,8506,0_26341,0_26368,22,855073,995909,20903,20931,0_43794,0_43822,22,+,855073,995909,20903,20931,0_43794,0_43822
C_amplexicaulis,C_amplexicaulis,Caul_scaffold28,Caul_scaffold52,C_amplexicaulis_vs_C_amplexicaulis: 65,1796079,1919366,9147,9171,0_27193,0_27217,12,1362689,1452101,13463,13480,0_34625,0_34642,12,+,1362689,1452101,13463,13480,0_34625,0_34642
C_amplexicaulis,C_amplexicaulis,Caul_scaffold28,Caul_scaffold52,C_amplexicaulis_vs_C_amplexicaulis: 97,1796079,1919366,9147,9171,0_27193,0_27217,12,1362689,1452101,13463,13480,0_34625,0_34642,12,+,1362689,1452101,13463,13480,0_34625,0_34642
C_amplexicaulis,C_amplexicaulis,Caul_scaffold3,Caul_scaffold190,C_amplexicaulis_vs_C_amplexicaulis: 244,9760,3395831,738,1469,0_27299,0_28030,524,1637380,5080318,31200,31968,0_21788,0_22556,524,+,1637380,5080318,31200,31968,0_21788,0_22556
C_amplexicaulis,C_amplexicaulis,Caul_scaffold3,Caul_scaffold190,C_amplexicaulis_vs_C_amplexicaulis: 7,9760,3395831,738,1469,0_27299,0_28030,521,1637380,5080318,31200,31968,0_21788,0_22556,521,+,1637380,5080318,31200,31968,0_21788,0_22556
C_amplexicaulis,C_amplexicaulis,Caul_scaffold303,Caul_scaffold1036,C_amplexicaulis_vs_C_amplexicaulis: 255,3433381,4618557,34203,34429,0_28967,0_29193,166,1210605,2446552,39123,39368,0_6097,0_6342,166,+,1210605,2446552,39123,39368,0_6097,0_6342
C_amplexicaulis,C_amplexicaulis,Caul_scaffold303,Caul_scaffold1036,C_amplexicaulis_vs_C_amplexicaulis: 279,3433381,4618557,34203,34429,0_28967,0_29193,166,1210605,2446552,39123,39368,0_6097,0_6342,166,+,1210605,2446552,39123,39368,0_6097,0_6342
C_amplexicaulis,C_amplexicaulis,Caul_scaffold303,Caul_scaffold214,C_amplexicaulis_vs_C_amplexicaulis: 247,1133,2117818,33400,33941,0_28164,0_28705,369,1324657,3320208,32610,33120,0_23760,0_24270,369,+,1324657,3320208,32610,33120,0_23760,0_24270
C_amplexicaulis,C_amplexicaulis,Caul_scaffold303,Caul_scaffold214,C_amplexicaulis_vs_C_amplexicaulis: 251,1133,2117818,33400,33941,0_28164,0_28705,369,1324657,3320208,32610,33120,0_23760,0_24270,369,+,1324657,3320208,32610,33120,0_23760,0_24270
C_amplexicaulis,C_amplexicaulis,Caul_scaffold33,Caul_scaffold1041,C_amplexicaulis_vs_C_amplexicaulis: 326,1630815,1863707,9781,9839,0_30092,0_30150,48,8896976,9121346,47633,47689,0_14613,0_14669,48,+,8896976,9121346,47633,47689,0_14613,0_14669
C_amplexicaulis,C_amplexicaulis,Caul_scaffold33,Caul_scaffold1041,C_amplexicaulis_vs_C_amplexicaulis: 67,1630815,1863707,9781,9839,0_30092,0_30150,48,8896976,9121346,47633,47689,0_14613,0_14669,48,+,8896976,9121346,47633,47689,0_14613,0_14669
C_amplexicaulis,C_amplexicaulis,Caul_scaffold33,Caul_scaffold436,C_amplexicaulis_vs_C_amplexicaulis: 258,1864116,2014738,9840,9882,0_30151,0_30193,32,409,162225,34893,34938,0_32282,0_32327,32,+,409,162225,34893,34938,0_32282,0_32327
C_amplexicaulis,C_amplexicaulis,Caul_scaffold33,Caul_scaffold436,C_amplexicaulis_vs_C_amplexicaulis: 68,1864116,2014738,9840,9882,0_30151,0_30193,32,409,162225,34893,34938,0_32282,0_32327,32,+,409,162225,34893,34938,0_32282,0_32327
C_amplexicaulis,C_amplexicaulis,Caul_scaffold34,Caul_scaffold60,C_amplexicaulis_vs_C_amplexicaulis: 111,646158,1367753,9915,9965,0_30248,0_30298,19,146197,736634,14990,15024,0_36966,0_37000,19,+,146197,736634,14990,15024,0_36966,0_37000
C_amplexicaulis,C_amplexicaulis,Caul_scaffold34,Caul_scaffold60,C_amplexicaulis_vs_C_amplexicaulis: 69,646158,1367753,9915,9965,0_30248,0_30298,19,146197,736634,14990,15024,0_36966,0_37000,19,+,146197,736634,14990,15024,0_36966,0_37000
C_amplexicaulis,C_amplexicaulis,Caul_scaffold35,Caul_scaffold95,C_amplexicaulis_vs_C_amplexicaulis: 175,1594229,1857801,10102,10124,0_30440,0_30462,7,1779975,1973008,22392,22404,0_45283,0_45295,7,+,1779975,1973008,22392,22404,0_45283,0_45295
C_amplexicaulis,C_amplexicaulis,Caul_scaffold35,Caul_scaffold95,C_amplexicaulis_vs_C_amplexicaulis: 71,1594229,1857801,10102,10124,0_30440,0_30462,7,1779975,1973008,22392,22404,0_45283,0_45295,7,+,1779975,1973008,22392,22404,0_45283,0_45295
C_amplexicaulis,C_amplexicaulis,Caul_scaffold36,Caul_scaffold58,C_amplexicaulis_vs_C_amplexicaulis: 105,63531,1067654,10299,10368,0_30644,0_30713,20,1231082,1745956,14611,14652,0_35777,0_35818,20,+,1231082,1745956,14611,14652,0_35777,0_35818
C_amplexicaulis,C_amplexicaulis,Caul_scaffold36,Caul_scaffold58,C_amplexicaulis_vs_C_amplexicaulis: 72,63531,1067654,10299,10368,0_30644,0_30713,20,1231082,1745956,14611,14652,0_35777,0_35818,20,+,1231082,1745956,14611,14652,0_35777,0_35818
C_amplexicaulis,C_amplexicaulis,Caul_scaffold37,Caul_scaffold1033,C_amplexicaulis_vs_C_amplexicaulis: 265,1299738,2972831,10691,11049,0_31037,0_31395,260,173322,1844640,36246,36612,0_3220,0_3586,260,+,173322,1844640,36246,36612,0_3220,0_3586
C_amplexicaulis,C_amplexicaulis,Caul_scaffold37,Caul_scaffold1033,C_amplexicaulis_vs_C_amplexicaulis: 76,1299738,2972831,10691,11049,0_31037,0_31395,260,173322,1844640,36246,36612,0_3220,0_3586,260,+,173322,1844640,36246,36612,0_3220,0_3586
C_amplexicaulis,C_amplexicaulis,Caul_scaffold37,Caul_scaffold40,C_amplexicaulis_vs_C_amplexicaulis: 74,578910,1068476,10512,10640,0_30858,0_30986,91,715268,1221452,11338,11464,0_32029,0_32155,91,+,715268,1221452,11338,11464,0_32029,0_32155
C_amplexicaulis,C_amplexicaulis,Caul_scaffold37,Caul_scaffold40,C_amplexicaulis_vs_C_amplexicaulis: 79,578910,1068476,10512,10640,0_30858,0_30986,91,715268,1221452,11338,11464,0_32029,0_32155,91,+,715268,1221452,11338,11464,0_32029,0_32155
C_amplexicaulis,C_amplexicaulis,Caul_scaffold37,Caul_scaffold46,C_amplexicaulis_vs_C_amplexicaulis: 73,5966,556895,10370,10503,0_30716,0_30849,100,5980,588025,11968,12109,0_32723,0_32864,100,+,5980,588025,11968,12109,0_32723,0_32864
C_amplexicaulis,C_amplexicaulis,Caul_scaffold37,Caul_scaffold46,C_amplexicaulis_vs_C_amplexicaulis: 84,5966,556895,10370,10503,0_30716,0_30849,99,5980,588025,11968,12109,0_32723,0_32864,99,+,5980,588025,11968,12109,0_32723,0_32864
C_amplexicaulis,C_amplexicaulis,Caul_scaffold39,Caul_scaffold17,C_amplexicaulis_vs_C_amplexicaulis: 44,88519,930088,11109,11158,0_31463,0_31512,7,238077,1132357,5699,5740,0_19615,0_19656,7,+,238077,1132357,5699,5740,0_19615,0_19656
C_amplexicaulis,C_amplexicaulis,Caul_scaffold39,Caul_scaffold17,C_amplexicaulis_vs_C_amplexicaulis: 77,88519,675028,11109,11140,0_31463,0_31494,7,238077,1169042,5699,5743,0_19615,0_19659,7,+,238077,1169042,5699,5743,0_19615,0_19659
C_amplexicaulis,C_amplexicaulis,Caul_scaffold4,Caul_scaffold8,C_amplexicaulis_vs_C_amplexicaulis: 12,2842976,3677569,1786,1848,0_31760,0_31822,17,2451101,3371903,3783,3851,0_42868,0_42936,17,+,2451101,3371903,3783,3851,0_42868,0_42936
C_amplexicaulis,C_amplexicaulis,Caul_scaffold4,Caul_scaffold8,C_amplexicaulis_vs_C_amplexicaulis: 27,2842976,3677569,1786,1848,0_31760,0_31822,17,2451101,3371903,3783,3851,0_42868,0_42936,17,+,2451101,3371903,3783,3851,0_42868,0_42936
C_amplexicaulis,C_amplexicaulis,Caul_scaffold4,Caul_scaffold97,C_amplexicaulis_vs_C_amplexicaulis: 188,1178,63335,1545,1557,0_31519,0_31531,7,3464602,3513135,23912,23920,0_46803,0_46811,7,+,3464602,3513135,23912,23920,0_46803,0_46811
C_amplexicaulis,C_amplexicaulis,Caul_scaffold4,Caul_scaffold97,C_amplexicaulis_vs_C_amplexicaulis: 9,1178,63335,1545,1557,0_31519,0_31531,7,3464602,3513135,23912,23920,0_46803,0_46811,7,+,3464602,3513135,23912,23920,0_46803,0_46811
C_amplexicaulis,C_amplexicaulis,Caul_scaffold40,Caul_scaffold188,C_amplexicaulis_vs_C_amplexicaulis: 234,19105,714845,11162,11337,0_31853,0_32028,127,2349166,3031136,30207,30374,0_20656,0_20823,127,+,2349166,3031136,30207,30374,0_20656,0_20823
C_amplexicaulis,C_amplexicaulis,Caul_scaffold40,Caul_scaffold188,C_amplexicaulis_vs_C_amplexicaulis: 78,19105,714845,11162,11337,0_31853,0_32028,127,2349166,3031136,30207,30374,0_20656,0_20823,127,+,2349166,3031136,30207,30374,0_20656,0_20823
C_amplexicaulis,C_amplexicaulis,Caul_scaffold40,Caul_scaffold37,C_amplexicaulis_vs_C_amplexicaulis: 74,715268,1221452,11338,11464,0_32029,0_32155,91,578910,1068476,10512,10640,0_30858,0_30986,91,+,578910,1068476,10512,10640,0_30858,0_30986
C_amplexicaulis,C_amplexicaulis,Caul_scaffold40,Caul_scaffold37,C_amplexicaulis_vs_C_amplexicaulis: 79,715268,1221452,11338,11464,0_32029,0_32155,91,578910,1068476,10512,10640,0_30858,0_30986,91,+,578910,1068476,10512,10640,0_30858,0_30986
C_amplexicaulis,C_amplexicaulis,Caul_scaffold436,Caul_scaffold33,C_amplexicaulis_vs_C_amplexicaulis: 258,409,162225,34893,34938,0_32282,0_32327,32,1864116,2014738,9840,9882,0_30151,0_30193,32,+,1864116,2014738,9840,9882,0_30151,0_30193
C_amplexicaulis,C_amplexicaulis,Caul_scaffold436,Caul_scaffold33,C_amplexicaulis_vs_C_amplexicaulis: 68,409,162225,34893,34938,0_32282,0_32327,32,1864116,2014738,9840,9882,0_30151,0_30193,32,+,1864116,2014738,9840,9882,0_30151,0_30193
