genome1,genome2,chr1,chr2,blkID,startBp1,endBp1,startOrd1,endOrd1,firstGene1,lastGene1,nHits1,minBp2,maxBp2,minOrd2,maxOrd2,minGene2,maxGene2,nHits2,orient,startBp2,endBp2,startOrd2,endOrd2,firstGene2,lastGene2
S_pinnata,C_amplexicaulis,Stan_scaffold246,Caul_scaffold1039,S_pinnata_vs_C_amplexicaulis: 516,16967,265326,7574,7585,4_21326,4_21337,8,7839986,7915598,44036,44050,0_11010,0_11024,8,+,7839986,7915598,44036,44050,0_11010,0_11024
S_pinnata,C_amplexicaulis,Stan_scaffold2534,Caul_scaffold76,S_pinnata_vs_C_amplexicaulis: 189,3388,55512,28867,28876,4_22010,4_22019,7,1571862,1609162,17445,17454,0_39990,0_39999,7,+,1571862,1609162,17445,17454,0_39990,0_39999
S_pinnata,C_amplexicaulis,Stan_scaffold2535,Caul_scaffold95,S_pinnata_vs_C_amplexicaulis: 271,19757,64005,28880,28888,4_22023,4_22031,6,2741255,2764966,22577,22583,0_45468,0_45474,6,+,2741255,2764966,22577,22583,0_45468,0_45474
S_pinnata,C_amplexicaulis,Stan_scaffold254,Caul_scaffold51,S_pinnata_vs_C_amplexicaulis: 120,153432,338909,7755,7770,4_22060,4_22075,6,195807,231715,12785,12793,0_33946,0_33954,6,+,195807,231715,12785,12793,0_33946,0_33954
S_pinnata,C_amplexicaulis,Stan_scaffold2542,Caul_scaffold78,S_pinnata_vs_C_amplexicaulis: 238,7933,67580,28911,28922,4_22093,4_22104,11,3895025,3955478,19761,19775,0_42306,0_42320,11,+,3895025,3955478,19761,19775,0_42306,0_42320
S_pinnata,C_amplexicaulis,Stan_scaffold2578,Caul_scaffold1035,S_pinnata_vs_C_amplexicaulis: 447,14300,69501,29129,29138,4_22430,4_22439,8,4417803,4454569,38332,38340,0_5306,0_5314,8,+,4417803,4454569,38332,38340,0_5306,0_5314
S_pinnata,C_amplexicaulis,Stan_scaffold2580,Caul_scaffold1031,S_pinnata_vs_C_amplexicaulis: 407,1055,63905,29140,29159,4_22453,4_22472,11,4037073,4120840,36186,36209,0_3160,0_3183,11,+,4037073,4120840,36186,36209,0_3160,0_3183
S_pinnata,C_amplexicaulis,Stan_scaffold2598,Caul_scaffold3,S_pinnata_vs_C_amplexicaulis: 26,35351,66299,29229,29235,4_22575,4_22581,6,2501965,2520206,1286,1292,0_27847,0_27853,6,+,2501965,2520206,1286,1292,0_27847,0_27853
S_pinnata,C_amplexicaulis,Stan_scaffold26,Caul_scaffold7,S_pinnata_vs_C_amplexicaulis: 54,119975,508331,1543,1564,4_22589,4_22610,8,3166660,3318614,3559,3570,0_39018,0_39029,8,+,3166660,3318614,3559,3570,0_39018,0_39029
S_pinnata,C_amplexicaulis,Stan_scaffold2613,Caul_scaffold52,S_pinnata_vs_C_amplexicaulis: 134,2614,51129,29297,29305,4_22718,4_22726,6,2076554,2106300,13604,13612,0_34766,0_34774,6,+,2076554,2106300,13604,13612,0_34766,0_34774
S_pinnata,C_amplexicaulis,Stan_scaffold2617,Caul_scaffold1041,S_pinnata_vs_C_amplexicaulis: 555,29533,71542,29331,29339,4_22758,4_22766,6,5355304,5387871,46836,46846,0_13816,0_13826,6,+,5355304,5387871,46836,46846,0_13816,0_13826
S_pinnata,C_amplexicaulis,Stan_scaffold263,Caul_scaffold5,S_pinnata_vs_C_amplexicaulis: 35,29478,227967,7884,7905,4_22855,4_22876,8,1153783,1197574,2013,2027,0_33610,0_33624,8,+,1153783,1197574,2013,2027,0_33610,0_33624
S_pinnata,C_amplexicaulis,Stan_scaffold263,Caul_scaffold97,S_pinnata_vs_C_amplexicaulis: 278,18491,229061,7883,7906,4_22854,4_22877,6,2577316,2644154,23743,23759,0_46634,0_46650,6,+,2577316,2644154,23743,23759,0_46634,0_46650
S_pinnata,C_amplexicaulis,Stan_scaffold2635,Caul_scaffold1039,S_pinnata_vs_C_amplexicaulis: 509,884,33838,29422,29430,4_22913,4_22921,6,6129407,6168158,43721,43729,0_10695,0_10703,6,+,6129407,6168158,43721,43729,0_10695,0_10703
S_pinnata,C_amplexicaulis,Stan_scaffold264,Caul_scaffold78,S_pinnata_vs_C_amplexicaulis: 222,26430,141399,7915,7932,4_22946,4_22963,14,789481,849747,19027,19047,0_41572,0_41592,14,+,789481,849747,19027,19047,0_41572,0_41592
S_pinnata,C_amplexicaulis,Stan_scaffold2661,Caul_scaffold6,S_pinnata_vs_C_amplexicaulis: 46,11392,56285,29555,29563,4_23132,4_23140,8,3287193,3341569,3017,3030,0_36896,0_36909,8,+,3287193,3341569,3017,3030,0_36896,0_36909
S_pinnata,C_amplexicaulis,Stan_scaffold2673,Caul_scaffold76,S_pinnata_vs_C_amplexicaulis: 211,7721,50887,29645,29655,4_23261,4_23271,6,6269872,6293522,18389,18394,0_40934,0_40939,6,+,6269872,6293522,18389,18394,0_40934,0_40939
S_pinnata,C_amplexicaulis,Stan_scaffold2684,Caul_scaffold76,S_pinnata_vs_C_amplexicaulis: 182,4205,36804,29722,29730,4_23357,4_23365,8,180942,210414,17121,17130,0_39666,0_39675,8,+,180942,210414,17121,17130,0_39666,0_39675
S_pinnata,C_amplexicaulis,Stan_scaffold2694,Caul_scaffold78,S_pinnata_vs_C_amplexicaulis: 245,44,60332,29777,29788,4_23444,4_23455,9,5185047,5245784,20077,20088,0_42622,0_42633,9,+,5185047,5245784,20077,20088,0_42622,0_42633
S_pinnata,C_amplexicaulis,Stan_scaffold27,Caul_scaffold58,S_pinnata_vs_C_amplexicaulis: 151,305655,758797,1598,1627,4_23514,4_23543,9,2075298,2133688,14697,14709,0_35863,0_35875,9,+,2075298,2133688,14697,14709,0_35863,0_35875
S_pinnata,C_amplexicaulis,Stan_scaffold2710,Caul_scaffold94,S_pinnata_vs_C_amplexicaulis: 255,10843,47874,29864,29872,4_23635,4_23643,7,3243441,3279362,21673,21681,0_44564,0_44572,7,+,3243441,3279362,21673,21681,0_44564,0_44572
S_pinnata,C_amplexicaulis,Stan_scaffold2736,Caul_scaffold23,S_pinnata_vs_C_amplexicaulis: 73,4282,58900,30031,30042,4_23850,4_23861,7,198060,246390,6764,6778,0_24590,0_24604,7,+,198060,246390,6764,6778,0_24590,0_24604
S_pinnata,C_amplexicaulis,Stan_scaffold2778,Caul_scaffold1041,S_pinnata_vs_C_amplexicaulis: 546,7160,56101,30248,30257,4_24162,4_24171,7,1475047,1520902,45996,46006,0_12976,0_12986,7,+,1475047,1520902,45996,46006,0_12976,0_12986
S_pinnata,C_amplexicaulis,Stan_scaffold2795,Caul_scaffold105,S_pinnata_vs_C_amplexicaulis: 327,2302,43806,30350,30358,4_24311,4_24319,6,3985563,4033830,26903,26912,0_15545,0_15554,6,+,3985563,4033830,26903,26912,0_15545,0_15554
S_pinnata,C_amplexicaulis,Stan_scaffold2816,Caul_scaffold214,S_pinnata_vs_C_amplexicaulis: 386,4703,63491,30456,30466,4_24545,4_24555,6,579875,612880,32407,32416,0_23557,0_23566,6,+,579875,612880,32407,32416,0_23557,0_23566
S_pinnata,C_amplexicaulis,Stan_scaffold2832,Caul_scaffold1038,S_pinnata_vs_C_amplexicaulis: 480,2484,65646,30545,30556,4_24690,4_24701,11,436,43470,41209,41220,0_8183,0_8194,11,+,436,43470,41209,41220,0_8183,0_8194
S_pinnata,C_amplexicaulis,Stan_scaffold286,Caul_scaffold76,S_pinnata_vs_C_amplexicaulis: 185,170934,297154,8280,8293,4_24954,4_24967,11,636645,710744,17223,17236,0_39768,0_39781,11,+,636645,710744,17223,17236,0_39768,0_39781
S_pinnata,C_amplexicaulis,Stan_scaffold287,Caul_scaffold2,S_pinnata_vs_C_amplexicaulis: 9,225942,280562,8316,8322,4_25048,4_25054,7,2151539,2182916,596,602,0_23047,0_23053,7,+,2151539,2182916,596,602,0_23047,0_23053
S_pinnata,C_amplexicaulis,Stan_scaffold2874,Caul_scaffold1033,S_pinnata_vs_C_amplexicaulis: 418,9509,63838,30822,30833,4_25085,4_25096,8,3500673,3554742,36930,36938,0_3904,0_3912,8,+,3500673,3554742,36930,36938,0_3904,0_3912
S_pinnata,C_amplexicaulis,Stan_scaffold2886,Caul_scaffold188,S_pinnata_vs_C_amplexicaulis: 345,1922,51643,30912,30921,4_25199,4_25208,9,146779,193509,29706,29716,0_20155,0_20165,9,+,146779,193509,29706,29716,0_20155,0_20165
S_pinnata,C_amplexicaulis,Stan_scaffold290,Caul_scaffold102,S_pinnata_vs_C_amplexicaulis: 307,23827,214354,8338,8351,4_25328,4_25341,8,3678162,3833278,25761,25791,0_1690,0_1720,8,+,3678162,3833278,25761,25791,0_1690,0_1720
S_pinnata,C_amplexicaulis,Stan_scaffold291,Caul_scaffold159,S_pinnata_vs_C_amplexicaulis: 344,19964,196762,8360,8385,4_25411,4_25436,14,48504,132722,29570,29592,0_19410,0_19432,14,+,48504,132722,29570,29592,0_19410,0_19432
S_pinnata,C_amplexicaulis,Stan_scaffold2918,Caul_scaffold188,S_pinnata_vs_C_amplexicaulis: 352,12271,42297,31072,31083,4_25490,4_25501,7,2809209,2836212,30320,30329,0_20769,0_20778,7,+,2809209,2836212,30320,30329,0_20769,0_20778
S_pinnata,C_amplexicaulis,Stan_scaffold2930,Caul_scaffold3,S_pinnata_vs_C_amplexicaulis: 20,2245,65394,31134,31144,4_25606,4_25616,9,1162095,1197218,1006,1015,0_27567,0_27576,9,+,1162095,1197218,1006,1015,0_27567,0_27576
S_pinnata,C_amplexicaulis,Stan_scaffold2942,Caul_scaffold53,S_pinnata_vs_C_amplexicaulis: 142,5067,63281,31222,31230,4_25723,4_25731,8,85473,134529,13812,13822,0_34975,0_34985,8,+,85473,134529,13812,13822,0_34975,0_34985
S_pinnata,C_amplexicaulis,Stan_scaffold296,Caul_scaffold214,S_pinnata_vs_C_amplexicaulis: 385,4387,168586,8455,8475,4_25875,4_25895,14,356561,429685,32351,32367,0_23501,0_23517,14,+,356561,429685,32351,32367,0_23501,0_23517
S_pinnata,C_amplexicaulis,Stan_scaffold2966,Caul_scaffold1035,S_pinnata_vs_C_amplexicaulis: 439,54,60792,31364,31375,4_25947,4_25958,8,3471462,3512147,38096,38108,0_5070,0_5082,8,+,3471462,3512147,38096,38108,0_5070,0_5082
S_pinnata,C_amplexicaulis,Stan_scaffold304,Caul_scaffold1040,S_pinnata_vs_C_amplexicaulis: 542,82978,281235,8594,8605,4_26577,4_26588,7,5929482,5986716,45368,45374,0_12348,0_12354,7,+,5929482,5986716,45368,45374,0_12348,0_12354
S_pinnata,C_amplexicaulis,Stan_scaffold3046,Caul_scaffold1035,S_pinnata_vs_C_amplexicaulis: 433,1923,63469,31743,31753,4_26613,4_26623,8,2507089,2564005,37890,37900,0_4864,0_4874,8,+,2507089,2564005,37890,37900,0_4864,0_4874
S_pinnata,C_amplexicaulis,Stan_scaffold3047,Caul_scaffold7,S_pinnata_vs_C_amplexicaulis: 48,12362,63255,31754,31762,4_26625,4_26633,8,400791,441646,3151,3159,0_38610,0_38618,8,+,400791,441646,3151,3159,0_38610,0_38618
S_pinnata,C_amplexicaulis,Stan_scaffold308,Caul_scaffold51,S_pinnata_vs_C_amplexicaulis: 119,55985,150820,8655,8665,4_26849,4_26859,7,137169,176646,12767,12777,0_33928,0_33938,7,+,137169,176646,12767,12777,0_33928,0_33938
S_pinnata,C_amplexicaulis,Stan_scaffold311,Caul_scaffold24,S_pinnata_vs_C_amplexicaulis: 78,43786,79336,8719,8726,4_27125,4_27132,7,521640,552118,7465,7472,0_25304,0_25311,7,+,521640,552118,7465,7472,0_25304,0_25311
S_pinnata,C_amplexicaulis,Stan_scaffold3130,Caul_scaffold3,S_pinnata_vs_C_amplexicaulis: 23,3656,53776,32151,32162,4_27312,4_27323,7,1703813,1747543,1118,1129,0_27679,0_27690,7,+,1703813,1747543,1118,1129,0_27679,0_27690
S_pinnata,C_amplexicaulis,Stan_scaffold3163,Caul_scaffold52,S_pinnata_vs_C_amplexicaulis: 125,18,43095,32319,32326,4_27577,4_27584,8,691103,728107,13308,13319,0_34470,0_34481,8,+,691103,728107,13308,13319,0_34470,0_34481
S_pinnata,C_amplexicaulis,Stan_scaffold317,Caul_scaffold1033,S_pinnata_vs_C_amplexicaulis: 426,36567,267392,8824,8846,4_27612,4_27634,9,4931215,5049328,37178,37192,0_4152,0_4166,9,+,4931215,5049328,37178,37192,0_4152,0_4166
S_pinnata,C_amplexicaulis,Stan_scaffold3235,Caul_scaffold190,S_pinnata_vs_C_amplexicaulis: 367,11531,50366,32686,32694,4_28136,4_28144,6,1798839,1834160,31239,31247,0_21827,0_21835,6,+,1798839,1834160,31239,31247,0_21827,0_21835
S_pinnata,C_amplexicaulis,Stan_scaffold324,Caul_scaffold1039,S_pinnata_vs_C_amplexicaulis: 515,9049,205553,8914,8944,4_28162,4_28192,6,7370931,7467870,43959,43984,0_10933,0_10958,6,+,7370931,7467870,43959,43984,0_10933,0_10958
S_pinnata,C_amplexicaulis,Stan_scaffold324,Caul_scaffold26,S_pinnata_vs_C_amplexicaulis: 84,6325,251959,8913,8948,4_28161,4_28196,17,30630,146177,7933,7958,0_25795,0_25820,17,+,30630,146177,7933,7958,0_25795,0_25820
S_pinnata,C_amplexicaulis,Stan_scaffold3259,Caul_scaffold214,S_pinnata_vs_C_amplexicaulis: 387,163,57252,32794,32804,4_28291,4_28301,7,879923,940818,32489,32502,0_23639,0_23652,7,+,879923,940818,32489,32502,0_23639,0_23652
S_pinnata,C_amplexicaulis,Stan_scaffold332,Caul_scaffold190,S_pinnata_vs_C_amplexicaulis: 383,5,255269,9064,9080,4_28744,4_28760,7,5520475,5643006,32011,32024,0_22599,0_22612,7,+,5520475,5643006,32011,32024,0_22599,0_22612
S_pinnata,C_amplexicaulis,Stan_scaffold3326,Caul_scaffold102,S_pinnata_vs_C_amplexicaulis: 303,7698,48021,33117,33126,4_28791,4_28800,7,2398746,2422426,25491,25501,0_1420,0_1430,7,+,2398746,2422426,25491,25501,0_1420,0_1430
S_pinnata,C_amplexicaulis,Stan_scaffold336,Caul_scaffold40,S_pinnata_vs_C_amplexicaulis: 110,5098,117933,9136,9151,4_28991,4_29006,8,816074,867096,11359,11370,0_32050,0_32061,8,+,816074,867096,11359,11370,0_32050,0_32061
S_pinnata,C_amplexicaulis,Stan_scaffold3398,Caul_scaffold59,S_pinnata_vs_C_amplexicaulis: 153,1639,47614,33445,33456,4_29227,4_29238,8,641204,687370,14969,14979,0_36136,0_36146,8,+,641204,687370,14969,14979,0_36136,0_36146
S_pinnata,C_amplexicaulis,Stan_scaffold340,Caul_scaffold190,S_pinnata_vs_C_amplexicaulis: 366,7,239512,9191,9219,4_29291,4_29319,17,1657806,1778024,31205,31234,0_21793,0_21822,17,+,1657806,1778024,31205,31234,0_21793,0_21822
S_pinnata,C_amplexicaulis,Stan_scaffold341,Caul_scaffold26,S_pinnata_vs_C_amplexicaulis: 86,109112,241828,9234,9248,4_29359,4_29373,9,288535,329180,7979,7991,0_25841,0_25853,9,+,288535,329180,7979,7991,0_25841,0_25853
S_pinnata,C_amplexicaulis,Stan_scaffold343,Caul_scaffold5,S_pinnata_vs_C_amplexicaulis: 38,28836,273430,9273,9295,4_29473,4_29495,13,1607232,1700962,2112,2129,0_33709,0_33726,13,+,1607232,1700962,2112,2129,0_33709,0_33726
S_pinnata,C_amplexicaulis,Stan_scaffold346,Caul_scaffold1033,S_pinnata_vs_C_amplexicaulis: 424,63700,253672,9336,9352,4_29677,4_29693,6,4712371,4765134,37143,37150,0_4117,0_4124,6,+,4712371,4765134,37143,37150,0_4117,0_4124
S_pinnata,C_amplexicaulis,Stan_scaffold347,Caul_scaffold5,S_pinnata_vs_C_amplexicaulis: 39,11957,191643,9354,9372,4_29743,4_29761,7,1809031,1871374,2154,2167,0_33751,0_33764,7,+,1809031,1871374,2154,2167,0_33751,0_33764
S_pinnata,C_amplexicaulis,Stan_scaffold356,Caul_scaffold76,S_pinnata_vs_C_amplexicaulis: 207,145385,270290,9492,9512,4_30285,4_30305,14,4936132,5043866,18133,18158,0_40678,0_40703,14,+,4936132,5043866,18133,18158,0_40678,0_40703
S_pinnata,C_amplexicaulis,Stan_scaffold3570,Caul_scaffold71,S_pinnata_vs_C_amplexicaulis: 175,1,34818,34171,34179,4_30349,4_30357,8,991317,1021966,16883,16893,0_39425,0_39435,8,+,991317,1021966,16883,16893,0_39425,0_39435
S_pinnata,C_amplexicaulis,Stan_scaffold3612,Caul_scaffold190,S_pinnata_vs_C_amplexicaulis: 380,8762,50163,34337,34345,4_30634,4_30642,7,4794114,4862479,31909,31923,0_22497,0_22511,7,+,4794114,4862479,31909,31923,0_22497,0_22511
S_pinnata,C_amplexicaulis,Stan_scaffold363,Caul_scaffold52,S_pinnata_vs_C_amplexicaulis: 133,4214,243457,9594,9617,4_30738,4_30761,8,1988615,2047078,13581,13596,0_34743,0_34758,8,+,1988615,2047078,13581,13596,0_34743,0_34758
S_pinnata,C_amplexicaulis,Stan_scaffold3685,Caul_scaffold105,S_pinnata_vs_C_amplexicaulis: 314,31792,52249,34664,34670,4_31071,4_31077,6,262893,280873,26102,26108,0_14744,0_14750,6,+,262893,280873,26102,26108,0_14744,0_14750
S_pinnata,C_amplexicaulis,Stan_scaffold370,Caul_scaffold52,S_pinnata_vs_C_amplexicaulis: 129,19172,146889,9688,9702,4_31166,4_31180,10,1567090,1627401,13492,13503,0_34654,0_34665,10,+,1567090,1627401,13492,13503,0_34654,0_34665
S_pinnata,C_amplexicaulis,Stan_scaffold3718,Caul_scaffold1035,S_pinnata_vs_C_amplexicaulis: 428,583,53514,34778,34788,4_31269,4_31279,10,881516,936417,37505,37520,0_4479,0_4494,10,+,881516,936417,37505,37520,0_4479,0_4494
S_pinnata,C_amplexicaulis,Stan_scaffold376,Caul_scaffold102,S_pinnata_vs_C_amplexicaulis: 302,1465,75835,9776,9785,4_31504,4_31513,9,2316797,2375503,25475,25486,0_1404,0_1415,9,+,2316797,2375503,25475,25486,0_1404,0_1415
S_pinnata,C_amplexicaulis,Stan_scaffold3776,Caul_scaffold95,S_pinnata_vs_C_amplexicaulis: 272,6988,50250,35011,35019,4_31587,4_31595,8,3437313,3467811,22750,22759,0_45641,0_45650,8,+,3437313,3467811,22750,22759,0_45641,0_45650
S_pinnata,C_amplexicaulis,Stan_scaffold380,Caul_scaffold190,S_pinnata_vs_C_amplexicaulis: 372,4537,238406,9843,9887,4_31755,4_31799,35,2521455,2689477,31409,31454,0_21997,0_22042,35,+,2521455,2689477,31409,31454,0_21997,0_22042
S_pinnata,C_amplexicaulis,Stan_scaffold3853,Caul_scaffold190,S_pinnata_vs_C_amplexicaulis: 381,13361,41731,35321,35328,4_32096,4_32103,7,4969070,4998358,31945,31954,0_22533,0_22542,7,+,4969070,4998358,31945,31954,0_22533,0_22542
S_pinnata,C_amplexicaulis,Stan_scaffold387,Caul_scaffold52,S_pinnata_vs_C_amplexicaulis: 131,14687,170571,9994,10013,4_32189,4_32208,10,1812654,1872256,13546,13560,0_34708,0_34722,10,+,1812654,1872256,13546,13560,0_34708,0_34722
S_pinnata,C_amplexicaulis,Stan_scaffold3882,Caul_scaffold190,S_pinnata_vs_C_amplexicaulis: 379,9637,51753,35435,35444,4_32269,4_32278,9,4686535,4722923,31879,31888,0_22467,0_22476,9,+,4686535,4722923,31879,31888,0_22467,0_22476
S_pinnata,C_amplexicaulis,Stan_scaffold389,Caul_scaffold1039,S_pinnata_vs_C_amplexicaulis: 518,8636,220690,10031,10054,4_32305,4_32328,9,8092785,8157888,44086,44100,0_11060,0_11074,9,+,8092785,8157888,44086,44100,0_11060,0_11074
S_pinnata,C_amplexicaulis,Stan_scaffold390,Caul_scaffold306,S_pinnata_vs_C_amplexicaulis: 397,60708,84222,10067,10078,4_32403,4_32414,10,494,22369,34781,34793,0_29545,0_29557,10,+,494,22369,34781,34793,0_29545,0_29557
S_pinnata,C_amplexicaulis,Stan_scaffold391,Caul_scaffold1033,S_pinnata_vs_C_amplexicaulis: 419,9424,197023,10119,10145,4_32501,4_32527,15,3681322,3760317,36957,36976,0_3931,0_3950,15,+,3681322,3760317,36957,36976,0_3931,0_3950
S_pinnata,C_amplexicaulis,Stan_scaffold3913,Caul_scaffold76,S_pinnata_vs_C_amplexicaulis: 187,5115,49704,35568,35581,4_32551,4_32564,10,972876,1010469,17294,17307,0_39839,0_39852,10,+,972876,1010469,17294,17307,0_39839,0_39852
S_pinnata,C_amplexicaulis,Stan_scaffold3950,Caul_scaffold3,S_pinnata_vs_C_amplexicaulis: 15,1,30710,35694,35703,4_32724,4_32733,6,336869,358390,820,827,0_27381,0_27388,6,+,336869,358390,820,827,0_27381,0_27388
S_pinnata,C_amplexicaulis,Stan_scaffold40,Caul_scaffold5,S_pinnata_vs_C_amplexicaulis: 33,123194,649372,2178,2195,4_33059,4_33076,7,385666,598195,1911,1932,0_33508,0_33529,7,+,385666,598195,1911,1932,0_33508,0_33529
S_pinnata,C_amplexicaulis,Stan_scaffold400,Caul_scaffold1040,S_pinnata_vs_C_amplexicaulis: 536,4609,210836,10254,10272,4_33085,4_33103,14,4608174,4730699,45134,45155,0_12114,0_12135,14,+,4608174,4730699,45134,45155,0_12114,0_12135
S_pinnata,C_amplexicaulis,Stan_scaffold4018,Caul_scaffold311,S_pinnata_vs_C_amplexicaulis: 399,29219,37678,35966,35973,4_33173,4_33180,8,18946,27514,34818,34825,0_29624,0_29631,8,+,18946,27514,34818,34825,0_29624,0_29631
S_pinnata,C_amplexicaulis,Stan_scaffold4076,Caul_scaffold1038,S_pinnata_vs_C_amplexicaulis: 487,0,60248,36215,36225,4_33487,4_33497,10,1048824,1086558,41469,41479,0_8443,0_8453,10,+,1048824,1086558,41469,41479,0_8443,0_8453
S_pinnata,C_amplexicaulis,Stan_scaffold408,Caul_scaffold97,S_pinnata_vs_C_amplexicaulis: 285,12590,202762,10350,10369,4_33503,4_33522,12,5308731,5374738,24221,24235,0_47112,0_47126,12,+,5308731,5374738,24221,24235,0_47112,0_47126
S_pinnata,C_amplexicaulis,Stan_scaffold418,Caul_scaffold102,S_pinnata_vs_C_amplexicaulis: 308,19155,223883,10500,10520,4_34069,4_34089,11,3921869,4028263,25812,25829,0_1741,0_1758,11,+,3921869,4028263,25812,25829,0_1741,0_1758
S_pinnata,C_amplexicaulis,Stan_scaffold421,Caul_scaffold110,S_pinnata_vs_C_amplexicaulis: 333,185416,214223,10603,10612,4_34324,4_34333,10,204,31510,28047,28056,0_16937,0_16946,10,+,204,31510,28047,28056,0_16937,0_16946
S_pinnata,C_amplexicaulis,Stan_scaffold421,Caul_scaffold110,S_pinnata_vs_C_amplexicaulis: 338,156643,177916,10593,10602,4_34314,4_34323,9,185077,206221,28089,28099,0_16979,0_16989,9,+,185077,206221,28089,28099,0_16979,0_16989
S_pinnata,C_amplexicaulis,Stan_scaffold431,Caul_scaffold188,S_pinnata_vs_C_amplexicaulis: 350,9448,232561,10729,10758,4_34848,4_34877,18,2143179,2256770,30157,30182,0_20606,0_20631,18,+,2143179,2256770,30157,30182,0_20606,0_20631
S_pinnata,C_amplexicaulis,Stan_scaffold440,Caul_scaffold1036,S_pinnata_vs_C_amplexicaulis: 464,30280,233131,10868,10881,4_35359,4_35372,7,1875500,1946906,39262,39270,0_6236,0_6244,7,+,1875500,1946906,39262,39270,0_6236,0_6244
S_pinnata,C_amplexicaulis,Stan_scaffold441,Caul_scaffold24,S_pinnata_vs_C_amplexicaulis: 80,13,69052,10883,10893,4_35399,4_35409,6,607430,644420,7488,7496,0_25327,0_25335,6,+,607430,644420,7488,7496,0_25327,0_25335
S_pinnata,C_amplexicaulis,Stan_scaffold4438,Caul_scaffold1041,S_pinnata_vs_C_amplexicaulis: 562,3689,40254,37520,37530,4_35552,4_35562,6,6138130,6159269,47018,47025,0_13998,0_14005,6,+,6138130,6159269,47018,47025,0_13998,0_14005
S_pinnata,C_amplexicaulis,Stan_scaffold449,Caul_scaffold7,S_pinnata_vs_C_amplexicaulis: 53,41664,192414,11027,11042,4_35849,4_35864,8,2215902,2302577,3444,3454,0_38903,0_38913,8,+,2215902,2302577,3444,3454,0_38903,0_38913
S_pinnata,C_amplexicaulis,Stan_scaffold453,Caul_scaffold2,S_pinnata_vs_C_amplexicaulis: 11,177442,237867,11094,11101,4_36121,4_36128,7,2321210,2348528,635,641,0_23086,0_23092,7,+,2321210,2348528,635,641,0_23086,0_23092
S_pinnata,C_amplexicaulis,Stan_scaffold46,Caul_scaffold1033,S_pinnata_vs_C_amplexicaulis: 425,597875,655534,2471,2479,4_36477,4_36485,6,4786227,4817068,37152,37158,0_4126,0_4132,6,+,4786227,4817068,37152,37158,0_4126,0_4132
S_pinnata,C_amplexicaulis,Stan_scaffold460,Caul_scaffold71,S_pinnata_vs_C_amplexicaulis: 178,14213,218469,11188,11211,4_36491,4_36514,6,1184758,1242077,16934,16948,0_39476,0_39490,6,+,1184758,1242077,16934,16948,0_39476,0_39490
S_pinnata,C_amplexicaulis,Stan_scaffold465,Caul_scaffold1035,S_pinnata_vs_C_amplexicaulis: 446,9744,179582,11256,11282,4_36708,4_36734,18,4333569,4415418,38311,38331,0_5285,0_5305,18,+,4333569,4415418,38311,38331,0_5285,0_5305
S_pinnata,C_amplexicaulis,Stan_scaffold469,Caul_scaffold105,S_pinnata_vs_C_amplexicaulis: 324,2584,162561,11323,11338,4_36888,4_36903,10,3731018,3814096,26848,26863,0_15490,0_15505,10,+,3731018,3814096,26848,26863,0_15490,0_15505
S_pinnata,C_amplexicaulis,Stan_scaffold478,Caul_scaffold13,S_pinnata_vs_C_amplexicaulis: 60,20868,144400,11436,11445,4_37309,4_37318,6,371882,425338,4805,4812,0_18514,0_18521,6,+,371882,425338,4805,4812,0_18514,0_18521
S_pinnata,C_amplexicaulis,Stan_scaffold484,Caul_scaffold24,S_pinnata_vs_C_amplexicaulis: 77,8339,23651,11525,11531,4_37647,4_37653,6,334185,351173,7427,7432,0_25266,0_25271,6,+,334185,351173,7427,7432,0_25266,0_25271
S_pinnata,C_amplexicaulis,Stan_scaffold487,Caul_scaffold76,S_pinnata_vs_C_amplexicaulis: 195,43191,206663,11581,11593,4_37803,4_37815,6,3359907,3408386,17800,17807,0_40345,0_40352,6,+,3359907,3408386,17800,17807,0_40345,0_40352
S_pinnata,C_amplexicaulis,Stan_scaffold497,Caul_scaffold1039,S_pinnata_vs_C_amplexicaulis: 514,32078,191419,11706,11725,4_38254,4_38273,11,7368022,7431518,43958,43976,0_10932,0_10950,11,+,7368022,7431518,43958,43976,0_10932,0_10950
S_pinnata,C_amplexicaulis,Stan_scaffold5,Caul_scaffold58,S_pinnata_vs_C_amplexicaulis: 148,102943,1285347,243,300,4_38373,4_38430,7,1247039,1501529,14613,14626,0_35779,0_35792,7,+,1247039,1501529,14613,14626,0_35779,0_35792
S_pinnata,C_amplexicaulis,Stan_scaffold5142,Caul_scaffold1035,S_pinnata_vs_C_amplexicaulis: 445,1307,31878,39777,39786,4_39096,4_39105,8,4233115,4261605,38281,38291,0_5255,0_5265,8,+,4233115,4261605,38281,38291,0_5255,0_5265
S_pinnata,C_amplexicaulis,Stan_scaffold521,Caul_scaffold97,S_pinnata_vs_C_amplexicaulis: 289,81886,202969,12004,12015,4_39474,4_39485,6,5997284,6061873,24317,24326,0_47208,0_47217,6,+,5997284,6061873,24317,24326,0_47208,0_47217
S_pinnata,C_amplexicaulis,Stan_scaffold534,Caul_scaffold7,S_pinnata_vs_C_amplexicaulis: 49,8253,179945,12152,12171,4_40004,4_40023,10,858462,934484,3231,3248,0_38690,0_38707,10,+,858462,934484,3231,3248,0_38690,0_38707
